cve,publicada,cvss,cvss_severidad,cvss_version,epss,epss_percentil,kev_fabricante,kev_producto,kev_fecha_agregada,kev_ransomware,explotada,cvss_banda,epss_alto,prioridad,riesgo_base,riesgo
CVE-2022-49120,2025-02-26,5.5,MEDIUM,3.1,0.00263,0.18034,,,,,False,Media,False,4 - Seguimiento normal,0.0145,0.0145
CVE-2022-49166,2025-02-26,5.5,MEDIUM,3.1,0.00263,0.17998,,,,,False,Media,False,4 - Seguimiento normal,0.0145,0.0145
CVE-2022-49172,2025-02-26,7.1,HIGH,3.1,0.00263,0.17945,,,,,False,Alta,False,4 - Seguimiento normal,0.0187,0.0187
CVE-2022-49188,2025-02-26,5.5,MEDIUM,3.1,0.00263,0.1802,,,,,False,Media,False,4 - Seguimiento normal,0.0145,0.0145
CVE-2022-49193,2025-02-26,5.5,MEDIUM,3.1,0.00263,0.18034,,,,,False,Media,False,4 - Seguimiento normal,0.0145,0.0145
CVE-2022-49226,2025-02-26,5.5,MEDIUM,3.1,0.00263,0.18018,,,,,False,Media,False,4 - Seguimiento normal,0.0145,0.0145
CVE-2022-49241,2025-02-26,5.5,MEDIUM,3.1,0.00256,0.17212,,,,,False,Media,False,4 - Seguimiento normal,0.0141,0.0141
CVE-2022-49275,2025-02-26,7.8,HIGH,3.1,0.00276,0.19717,,,,,False,Alta,False,4 - Seguimiento normal,0.0215,0.0215
CVE-2022-49306,2025-02-26,5.5,MEDIUM,3.1,0.00255,0.17079,,,,,False,Media,False,4 - Seguimiento normal,0.014,0.014
CVE-2022-49383,2025-02-26,5.5,MEDIUM,3.1,0.00253,0.16858,,,,,False,Media,False,4 - Seguimiento normal,0.0139,0.0139
CVE-2022-49429,2025-02-26,5.5,MEDIUM,3.1,0.00264,0.1818,,,,,False,Media,False,4 - Seguimiento normal,0.0145,0.0145
CVE-2022-49439,2025-02-26,5.5,MEDIUM,3.1,0.00257,0.17339,,,,,False,Media,False,4 - Seguimiento normal,0.0141,0.0141
CVE-2022-49440,2025-02-26,5.5,MEDIUM,3.1,0.00256,0.17212,,,,,False,Media,False,4 - Seguimiento normal,0.0141,0.0141
CVE-2022-49475,2025-02-26,5.5,MEDIUM,3.1,0.00283,0.20537,,,,,False,Media,False,4 - Seguimiento normal,0.0156,0.0156
CVE-2022-49477,2025-02-26,5.5,MEDIUM,3.1,0.00256,0.17216,,,,,False,Media,False,4 - Seguimiento normal,0.0141,0.0141
CVE-2022-49488,2025-02-26,5.5,MEDIUM,3.1,0.00264,0.18173,,,,,False,Media,False,4 - Seguimiento normal,0.0145,0.0145
CVE-2022-49589,2025-02-26,4.7,MEDIUM,3.1,0.00186,0.08503,,,,,False,Media,False,4 - Seguimiento normal,0.0087,0.0087
CVE-2022-49626,2025-02-26,7.8,HIGH,3.1,0.00271,0.19077,,,,,False,Alta,False,4 - Seguimiento normal,0.0211,0.0211
CVE-2022-49680,2025-02-26,5.5,MEDIUM,3.1,0.00253,0.16834,,,,,False,Media,False,4 - Seguimiento normal,0.0139,0.0139
CVE-2024-13632,2025-02-26,7.1,HIGH,3.1,0.00367,0.29316,,,,,False,Alta,False,4 - Seguimiento normal,0.0261,0.0261
CVE-2025-26698,2025-02-26,2.7,LOW,3.0,0.00203,0.10465,,,,,False,Baja,False,4 - Seguimiento normal,0.0055,0.0055
CVE-2025-25825,2025-02-26,7.1,HIGH,3.1,0.00184,0.08267,,,,,False,Alta,False,4 - Seguimiento normal,0.0131,0.0131
CVE-2025-21720,2025-02-27,5.5,MEDIUM,3.1,0.00178,0.07636,,,,,False,Media,False,4 - Seguimiento normal,0.0098,0.0098
CVE-2024-57852,2025-02-27,5.5,MEDIUM,3.1,0.00189,0.08866,,,,,False,Media,False,4 - Seguimiento normal,0.0104,0.0104
CVE-2024-58016,2025-02-27,5.5,MEDIUM,3.1,0.00202,0.10367,,,,,False,Media,False,4 - Seguimiento normal,0.0111,0.0111
CVE-2025-21765,2025-02-27,5.5,MEDIUM,3.1,0.00224,0.13197,,,,,False,Media,False,4 - Seguimiento normal,0.0123,0.0123
CVE-2025-21779,2025-02-27,5.5,MEDIUM,3.1,0.00235,0.14528,,,,,False,Media,False,4 - Seguimiento normal,0.0129,0.0129
CVE-2025-21790,2025-02-27,5.5,MEDIUM,3.1,0.00219,0.12523,,,,,False,Media,False,4 - Seguimiento normal,0.012,0.012
CVE-2025-21796,2025-02-27,7.8,HIGH,3.1,0.00237,0.14894,,,,,False,Alta,False,4 - Seguimiento normal,0.0185,0.0185
CVE-2024-6261,2025-02-27,6.4,MEDIUM,3.1,0.00281,0.20369,,,,,False,Media,False,4 - Seguimiento normal,0.018,0.018
CVE-2025-25334,2025-02-27,5.5,MEDIUM,3.1,0.00184,0.08234,,,,,False,Media,False,4 - Seguimiento normal,0.0101,0.0101
CVE-2025-21820,2025-02-27,5.5,MEDIUM,3.1,0.00162,0.05787,,,,,False,Media,False,4 - Seguimiento normal,0.0089,0.0089
CVE-2024-13716,2025-02-28,4.3,MEDIUM,3.1,0.00297,0.21921,,,,,False,Media,False,4 - Seguimiento normal,0.0128,0.0128
CVE-2024-9019,2025-02-28,6.4,MEDIUM,3.1,0.00197,0.09801,,,,,False,Media,False,4 - Seguimiento normal,0.0126,0.0126
CVE-2025-23405,2025-02-28,6.9,MEDIUM,4.0,0.00269,0.18842,,,,,False,Media,False,4 - Seguimiento normal,0.0186,0.0186
CVE-2025-26466,2025-02-28,5.9,MEDIUM,3.1,0.38474,0.98419,,,,,False,Media,True,2 - Explotación probable,2.27,2.27
CVE-2025-1459,2025-03-01,6.4,MEDIUM,3.1,0.00221,0.12759,,,,,False,Media,False,4 - Seguimiento normal,0.0141,0.0141
CVE-2024-13697,2025-03-01,4.8,MEDIUM,3.1,0.00262,0.17866,,,,,False,Media,False,4 - Seguimiento normal,0.0126,0.0126
CVE-2025-27579,2025-03-03,5.4,MEDIUM,3.1,0.00193,0.09333,,,,,False,Media,False,4 - Seguimiento normal,0.0104,0.0104
CVE-2024-53382,2025-03-03,4.9,MEDIUM,3.1,0.00301,0.22305,,,,,False,Media,False,4 - Seguimiento normal,0.0147,0.0147
CVE-2025-1856,2025-03-03,6.9,MEDIUM,4.0,0.00554,0.42938,,,,,False,Media,False,4 - Seguimiento normal,0.0382,0.0382
CVE-2024-43060,2025-03-03,7.8,HIGH,3.1,0.0011,0.01511,,,,,False,Alta,False,4 - Seguimiento normal,0.0086,0.0086
CVE-2024-53029,2025-03-03,7.8,HIGH,3.1,0.00118,0.01992,,,,,False,Alta,False,4 - Seguimiento normal,0.0092,0.0092
CVE-2025-23485,2025-03-03,7.1,HIGH,3.1,0.00262,0.17883,,,,,False,Alta,False,4 - Seguimiento normal,0.0186,0.0186
CVE-2025-23668,2025-03-03,7.1,HIGH,3.1,0.00363,0.28873,,,,,False,Alta,False,4 - Seguimiento normal,0.0258,0.0258
CVE-2025-25121,2025-03-03,7.1,HIGH,3.1,0.00178,0.07642,,,,,False,Alta,False,4 - Seguimiento normal,0.0126,0.0126
CVE-2025-26563,2025-03-03,7.1,HIGH,3.1,0.00363,0.28891,,,,,False,Alta,False,4 - Seguimiento normal,0.0258,0.0258
CVE-2025-0689,2025-03-03,7.8,HIGH,3.1,0.00458,0.37284,,,,,False,Alta,False,4 - Seguimiento normal,0.0357,0.0357
CVE-2024-55532,2025-03-03,9.8,CRITICAL,3.1,0.00724,0.50248,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.071,0.071
CVE-2025-0555,2025-03-03,7.7,HIGH,3.1,0.00439,0.35953,,,,,False,Alta,False,4 - Seguimiento normal,0.0338,0.0338
CVE-2023-49031,2025-03-03,5.1,MEDIUM,3.1,0.00733,0.50628,,,,,False,Media,False,4 - Seguimiento normal,0.0374,0.0374
CVE-2025-1898,2025-03-04,7.1,HIGH,4.0,0.00786,0.52379,,,,,False,Alta,False,4 - Seguimiento normal,0.0558,0.0558
CVE-2025-21097,2025-03-04,3.3,LOW,3.1,0.00133,0.03184,,,,,False,Baja,False,4 - Seguimiento normal,0.0044,0.0044
CVE-2024-47262,2025-03-04,5.3,MEDIUM,3.1,0.00335,0.25974,,,,,False,Media,False,4 - Seguimiento normal,0.0178,0.0178
CVE-2024-58045,2025-03-04,8.6,HIGH,3.1,0.0008,0.00236,,,,,False,Alta,False,4 - Seguimiento normal,0.0069,0.0069
CVE-2025-1952,2025-03-04,6.9,MEDIUM,4.0,0.00487,0.3918,,,,,False,Media,False,4 - Seguimiento normal,0.0336,0.0336
CVE-2025-1917,2025-03-05,4.3,MEDIUM,3.1,0.0033,0.25448,,,,,False,Media,False,4 - Seguimiento normal,0.0142,0.0142
CVE-2025-27658,2025-03-05,9.8,CRITICAL,3.1,0.00837,0.54005,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.082,0.082
CVE-2024-48246,2025-03-05,5.4,MEDIUM,3.1,0.00399,0.32617,,,,,False,Media,False,4 - Seguimiento normal,0.0215,0.0215
CVE-2025-2003,2025-03-05,7.1,HIGH,3.1,0.00409,0.33452,,,,,False,Alta,False,4 - Seguimiento normal,0.029,0.029
CVE-2024-57174,2025-03-05,8.1,HIGH,3.1,0.00335,0.26006,,,,,False,Alta,False,4 - Seguimiento normal,0.0271,0.0271
CVE-2024-58086,2025-03-06,5.5,MEDIUM,3.1,0.00171,0.06794,,,,,False,Media,False,4 - Seguimiento normal,0.0094,0.0094
CVE-2024-13526,2025-03-07,4.3,MEDIUM,3.1,0.00272,0.19327,,,,,False,Media,False,4 - Seguimiento normal,0.0117,0.0117
CVE-2024-53692,2025-03-07,5.1,MEDIUM,4.0,0.00845,0.54258,,,,,False,Media,False,4 - Seguimiento normal,0.0431,0.0431
CVE-2024-53699,2025-03-07,2.1,LOW,4.0,0.00465,0.37744,,,,,False,Baja,False,4 - Seguimiento normal,0.0098,0.0098
CVE-2024-13774,2025-03-08,6.1,MEDIUM,3.1,0.00168,0.06395,,,,,False,Media,False,4 - Seguimiento normal,0.0102,0.0102
CVE-2025-2113,2025-03-09,6.9,MEDIUM,4.0,0.00527,0.41489,,,,,False,Media,False,4 - Seguimiento normal,0.0364,0.0364
CVE-2024-43107,2025-03-10,7.2,HIGH,3.1,0.00178,0.07569,,,,,False,Alta,False,4 - Seguimiento normal,0.0128,0.0128
CVE-2024-13918,2025-03-10,8.0,HIGH,3.1,0.00575,0.44013,,,,,False,Alta,False,4 - Seguimiento normal,0.046,0.046
CVE-2025-2175,2025-03-11,5.3,MEDIUM,4.0,0.00572,0.43879,,,,,False,Media,False,4 - Seguimiento normal,0.0303,0.0303
CVE-2025-2195,2025-03-11,5.1,MEDIUM,4.0,0.00319,0.24202,,,,,False,Media,False,4 - Seguimiento normal,0.0163,0.0163
CVE-2025-25747,2025-03-11,5.4,MEDIUM,3.1,0.00499,0.39869,,,,,False,Media,False,4 - Seguimiento normal,0.0269,0.0269
CVE-2025-24055,2025-03-11,4.3,MEDIUM,3.1,0.00786,0.52371,,,,,False,Media,False,4 - Seguimiento normal,0.0338,0.0338
CVE-2025-24072,2025-03-11,7.8,HIGH,3.1,0.00509,0.40468,,,,,False,Alta,False,4 - Seguimiento normal,0.0397,0.0397
CVE-2025-27439,2025-03-11,8.5,HIGH,3.1,0.00423,0.347,,,,,False,Alta,False,4 - Seguimiento normal,0.036,0.036
CVE-2025-25925,2025-03-11,4.8,MEDIUM,3.1,0.00312,0.23535,,,,,False,Media,False,4 - Seguimiento normal,0.015,0.015
CVE-2025-28918,2025-03-11,6.5,MEDIUM,3.1,0.00251,0.16555,,,,,False,Media,False,4 - Seguimiento normal,0.0163,0.0163
CVE-2025-2211,2025-03-11,4.8,MEDIUM,4.0,0.00448,0.3666,,,,,False,Media,False,4 - Seguimiento normal,0.0215,0.0215
CVE-2025-2219,2025-03-12,6.9,MEDIUM,4.0,0.00613,0.45729,,,,,False,Media,False,4 - Seguimiento normal,0.0423,0.0423
CVE-2025-2078,2025-03-12,4.4,MEDIUM,3.1,0.00234,0.144,,,,,False,Media,False,4 - Seguimiento normal,0.0103,0.0103
CVE-2025-2107,2025-03-13,7.5,HIGH,3.1,0.0042,0.34416,,,,,False,Alta,False,4 - Seguimiento normal,0.0315,0.0315
CVE-2024-12810,2025-03-14,8.8,HIGH,3.1,0.00315,0.23774,,,,,False,Alta,False,4 - Seguimiento normal,0.0277,0.0277
CVE-2025-25873,2025-03-14,5.5,MEDIUM,3.1,0.00164,0.06029,,,,,False,Media,False,4 - Seguimiento normal,0.009,0.009
CVE-2025-29782,2025-03-14,6.4,MEDIUM,4.0,0.00259,0.1754,,,,,False,Media,False,4 - Seguimiento normal,0.0166,0.0166
CVE-2025-2310,2025-03-14,4.8,MEDIUM,4.0,0.0037,0.29607,,,,,False,Media,False,4 - Seguimiento normal,0.0178,0.0178
CVE-2025-1669,2025-03-15,6.5,MEDIUM,3.1,0.00355,0.28127,,,,,False,Media,False,4 - Seguimiento normal,0.0231,0.0231
CVE-2025-2344,2025-03-16,6.9,MEDIUM,4.0,0.00471,0.38092,,,,,False,Media,False,4 - Seguimiento normal,0.0325,0.0325
CVE-2025-1398,2025-03-17,3.3,LOW,3.1,0.00163,0.05887,,,,,False,Baja,False,4 - Seguimiento normal,0.0054,0.0054
CVE-2024-48015,2025-03-17,6.7,MEDIUM,3.1,0.00606,0.45412,,,,,False,Media,False,4 - Seguimiento normal,0.0406,0.0406
CVE-2024-48017,2025-03-17,6.5,MEDIUM,3.1,0.0124,0.66029,,,,,False,Media,False,4 - Seguimiento normal,0.0806,0.0806
CVE-2025-26125,2025-03-17,7.3,HIGH,3.1,0.00487,0.39172,,,,,False,Alta,False,4 - Seguimiento normal,0.0356,0.0356
CVE-2024-8510,2025-03-17,5.3,MEDIUM,3.1,0.00373,0.29966,,,,,False,Media,False,4 - Seguimiento normal,0.0198,0.0198
CVE-2025-2419,2025-03-17,5.3,MEDIUM,4.0,0.00393,0.31897,,,,,False,Media,False,4 - Seguimiento normal,0.0208,0.0208
CVE-2017-17545,2025-03-17,,,,0.0,0.0,,,,,False,Sin puntaje,False,4 - Seguimiento normal,0.0,0.0
CVE-2022-47399,2025-03-17,,,,0.0,0.0,,,,,False,Sin puntaje,False,4 - Seguimiento normal,0.0,0.0
CVE-2022-47405,2025-03-17,,,,0.0,0.0,,,,,False,Sin puntaje,False,4 - Seguimiento normal,0.0,0.0
CVE-2023-50183,2025-03-17,,,,0.0,0.0,,,,,False,Sin puntaje,False,4 - Seguimiento normal,0.0,0.0
CVE-2024-56504,2025-03-17,,,,0.0,0.0,,,,,False,Sin puntaje,False,4 - Seguimiento normal,0.0,0.0
CVE-2025-25585,2025-03-18,7.3,HIGH,3.1,0.00257,0.1732,,,,,False,Alta,False,4 - Seguimiento normal,0.0188,0.0188
CVE-2025-30122,2025-03-18,9.8,CRITICAL,3.1,0.00413,0.33892,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0405,0.0405
CVE-2025-30138,2025-03-18,4.6,MEDIUM,3.1,0.00171,0.0678,,,,,False,Media,False,4 - Seguimiento normal,0.0079,0.0079
CVE-2025-2512,2025-03-19,9.8,CRITICAL,3.1,0.00888,0.556,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.087,0.087
CVE-2025-29783,2025-03-19,9.0,CRITICAL,3.1,0.00732,0.50572,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0659,0.0659
CVE-2024-12910,2025-03-20,5.9,MEDIUM,3.1,0.0064,0.46961,,,,,False,Media,False,4 - Seguimiento normal,0.0378,0.0378
CVE-2024-6829,2025-03-20,9.1,CRITICAL,3.0,0.0081,0.53173,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0737,0.0737
CVE-2024-6838,2025-03-20,5.3,MEDIUM,3.1,0.00615,0.45835,,,,,False,Media,False,4 - Seguimiento normal,0.0326,0.0326
CVE-2024-6841,2025-03-20,6.5,MEDIUM,3.0,0.0023,0.13974,,,,,False,Media,False,4 - Seguimiento normal,0.0149,0.0149
CVE-2024-7034,2025-03-20,,,,0.0,0.0,,,,,False,Sin puntaje,False,4 - Seguimiento normal,0.0,0.0
CVE-2024-8018,2025-03-20,7.5,HIGH,3.0,0.00588,0.44587,,,,,False,Alta,False,4 - Seguimiento normal,0.0441,0.0441
CVE-2024-8065,2025-03-20,8.1,HIGH,3.0,0.00197,0.09678,,,,,False,Alta,False,4 - Seguimiento normal,0.016,0.016
CVE-2024-9056,2025-03-20,7.5,HIGH,3.0,0.00664,0.48003,,,,,False,Alta,False,4 - Seguimiento normal,0.0498,0.0498
CVE-2024-9418,2025-03-20,6.5,MEDIUM,3.1,0.00561,0.43318,,,,,False,Media,False,4 - Seguimiento normal,0.0365,0.0365
CVE-2025-29410,2025-03-20,6.1,MEDIUM,3.1,0.00224,0.13175,,,,,False,Media,False,4 - Seguimiento normal,0.0137,0.0137
CVE-2025-29412,2025-03-20,4.8,MEDIUM,3.1,0.00214,0.11957,,,,,False,Media,False,4 - Seguimiento normal,0.0103,0.0103
CVE-2025-2590,2025-03-21,4.8,MEDIUM,4.0,0.0031,0.23307,,,,,False,Media,False,4 - Seguimiento normal,0.0149,0.0149
CVE-2025-29230,2025-03-21,8.6,HIGH,3.1,0.00742,0.50899,,,,,False,Alta,False,4 - Seguimiento normal,0.0638,0.0638
CVE-2025-2622,2025-03-22,5.3,MEDIUM,4.0,0.00666,0.48069,,,,,False,Media,False,4 - Seguimiento normal,0.0353,0.0353
CVE-2025-30539,2025-03-24,5.9,MEDIUM,3.1,0.00347,0.27265,,,,,False,Media,False,4 - Seguimiento normal,0.0205,0.0205
CVE-2021-26105,2025-03-24,6.8,MEDIUM,3.1,0.0047,0.38031,,,,,False,Media,False,4 - Seguimiento normal,0.032,0.032
CVE-2025-2705,2025-03-24,6.9,MEDIUM,4.0,0.00431,0.35322,,,,,False,Media,False,4 - Seguimiento normal,0.0297,0.0297
CVE-2025-24513,2025-03-25,4.8,MEDIUM,3.1,0.03517,0.87992,,,,,False,Media,False,4 - Seguimiento normal,0.1688,0.1688
CVE-2024-13731,2025-03-25,6.4,MEDIUM,3.1,0.00264,0.18194,,,,,False,Media,False,4 - Seguimiento normal,0.0169,0.0169
CVE-2025-2576,2025-03-26,6.4,MEDIUM,3.1,0.00273,0.19486,,,,,False,Media,False,4 - Seguimiento normal,0.0175,0.0175
CVE-2025-1703,2025-03-26,6.4,MEDIUM,3.1,0.00282,0.20405,,,,,False,Media,False,4 - Seguimiento normal,0.018,0.018
CVE-2025-2228,2025-03-26,5.7,MEDIUM,3.1,0.00333,0.25773,,,,,False,Media,False,4 - Seguimiento normal,0.019,0.019
CVE-2025-23964,2025-03-26,7.1,HIGH,3.1,0.00363,0.28877,,,,,False,Alta,False,4 - Seguimiento normal,0.0258,0.0258
CVE-2025-26560,2025-03-26,7.1,HIGH,3.1,0.00363,0.28891,,,,,False,Alta,False,4 - Seguimiento normal,0.0258,0.0258
CVE-2025-28877,2025-03-26,7.1,HIGH,3.1,0.00294,0.21627,,,,,False,Alta,False,4 - Seguimiento normal,0.0209,0.0209
CVE-2025-28885,2025-03-26,6.5,MEDIUM,3.1,0.00269,0.1886,,,,,False,Media,False,4 - Seguimiento normal,0.0175,0.0175
CVE-2025-2783,2025-03-26,8.3,HIGH,3.1,0.08404,0.94397,Google,Chromium Mojo,2025-03-27,Unknown,True,Alta,False,1 - Explotada activamente,0.6975,10.0
CVE-2025-0273,2025-03-27,5.5,MEDIUM,3.1,0.00145,0.04214,,,,,False,Media,False,4 - Seguimiento normal,0.008,0.008
CVE-2025-30763,2025-03-27,6.5,MEDIUM,3.1,0.00312,0.23568,,,,,False,Media,False,4 - Seguimiento normal,0.0203,0.0203
CVE-2025-30795,2025-03-27,4.7,MEDIUM,3.1,0.00372,0.29776,,,,,False,Media,False,4 - Seguimiento normal,0.0175,0.0175
CVE-2025-30836,2025-03-27,6.5,MEDIUM,3.1,0.00331,0.25607,,,,,False,Media,False,4 - Seguimiento normal,0.0215,0.0215
CVE-2025-30859,2025-03-27,4.7,MEDIUM,3.1,0.00394,0.32095,,,,,False,Media,False,4 - Seguimiento normal,0.0185,0.0185
CVE-2025-30896,2025-03-27,5.4,MEDIUM,3.1,0.00344,0.26939,,,,,False,Media,False,4 - Seguimiento normal,0.0186,0.0186
CVE-2025-30904,2025-03-27,5.9,MEDIUM,3.1,0.00284,0.20596,,,,,False,Media,False,4 - Seguimiento normal,0.0168,0.0168
CVE-2025-21888,2025-03-27,5.5,MEDIUM,3.1,0.00176,0.07355,,,,,False,Media,False,4 - Seguimiento normal,0.0097,0.0097
CVE-2025-29488,2025-03-27,6.5,MEDIUM,3.1,0.00322,0.2456,,,,,False,Media,False,4 - Seguimiento normal,0.0209,0.0209
CVE-2023-52935,2025-03-27,7.8,HIGH,3.1,0.00182,0.08033,,,,,False,Alta,False,4 - Seguimiento normal,0.0142,0.0142
CVE-2023-52985,2025-03-27,5.5,MEDIUM,3.1,0.00204,0.10596,,,,,False,Media,False,4 - Seguimiento normal,0.0112,0.0112
CVE-2023-53005,2025-03-27,5.5,MEDIUM,3.1,0.00247,0.16111,,,,,False,Media,False,4 - Seguimiento normal,0.0136,0.0136
CVE-2023-53033,2025-03-27,5.5,MEDIUM,3.1,0.00177,0.0749,,,,,False,Media,False,4 - Seguimiento normal,0.0097,0.0097
CVE-2025-30363,2025-03-27,6.4,MEDIUM,4.0,0.00256,0.17225,,,,,False,Media,False,4 - Seguimiento normal,0.0164,0.0164
CVE-2024-10307,2025-03-28,4.3,MEDIUM,3.1,0.00245,0.15896,,,,,False,Media,False,4 - Seguimiento normal,0.0105,0.0105
CVE-2021-24008,2025-03-28,5.3,MEDIUM,3.1,0.00481,0.38794,,,,,False,Media,False,4 - Seguimiento normal,0.0255,0.0255
CVE-2025-31451,2025-03-28,6.5,MEDIUM,3.1,0.00193,0.09251,,,,,False,Media,False,4 - Seguimiento normal,0.0125,0.0125
CVE-2025-31472,2025-03-28,5.9,MEDIUM,3.1,0.00214,0.1191,,,,,False,Media,False,4 - Seguimiento normal,0.0126,0.0126
CVE-2024-38985,2025-03-28,9.8,CRITICAL,3.1,0.00741,0.50888,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0726,0.0726
CVE-2025-31527,2025-03-31,6.4,MEDIUM,3.1,0.00243,0.15662,,,,,False,Media,False,4 - Seguimiento normal,0.0156,0.0156
CVE-2025-31589,2025-03-31,6.5,MEDIUM,3.1,0.00237,0.1492,,,,,False,Media,False,4 - Seguimiento normal,0.0154,0.0154
CVE-2025-2292,2025-03-31,6.5,MEDIUM,3.1,0.0161,0.73413,,,,,False,Media,False,4 - Seguimiento normal,0.1046,0.1046
CVE-2025-30369,2025-03-31,2.7,LOW,3.1,0.00256,0.17154,,,,,False,Baja,False,4 - Seguimiento normal,0.0069,0.0069
CVE-2025-31116,2025-03-31,4.4,MEDIUM,3.1,0.00446,0.36503,,,,,False,Media,False,4 - Seguimiento normal,0.0196,0.0196
CVE-2025-3006,2025-03-31,6.9,MEDIUM,4.0,0.00514,0.40739,,,,,False,Media,False,4 - Seguimiento normal,0.0355,0.0355
CVE-2025-31690,2025-03-31,8.8,HIGH,3.1,0.0021,0.11387,,,,,False,Alta,False,4 - Seguimiento normal,0.0185,0.0185
CVE-2025-24178,2025-03-31,9.8,CRITICAL,3.1,0.01482,0.71263,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.1452,0.1452
CVE-2025-24238,2025-03-31,9.8,CRITICAL,3.1,0.01055,0.60895,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.1034,0.1034
CVE-2025-30456,2025-03-31,7.8,HIGH,3.1,0.00363,0.28856,,,,,False,Alta,False,4 - Seguimiento normal,0.0283,0.0283
CVE-2025-31184,2025-03-31,7.8,HIGH,3.1,0.00246,0.1601,,,,,False,Alta,False,4 - Seguimiento normal,0.0192,0.0192
CVE-2025-31805,2025-04-01,6.5,MEDIUM,3.1,0.00331,0.25609,,,,,False,Media,False,4 - Seguimiento normal,0.0215,0.0215
CVE-2025-31880,2025-04-01,4.3,MEDIUM,3.1,0.0018,0.07831,,,,,False,Media,False,4 - Seguimiento normal,0.0077,0.0077
CVE-2025-31882,2025-04-01,4.3,MEDIUM,3.1,0.00269,0.18864,,,,,False,Media,False,4 - Seguimiento normal,0.0116,0.0116
CVE-2025-21896,2025-04-01,7.8,HIGH,3.1,0.00198,0.09907,,,,,False,Alta,False,4 - Seguimiento normal,0.0154,0.0154
CVE-2025-21902,2025-04-01,5.5,MEDIUM,3.1,0.0019,0.09,,,,,False,Media,False,4 - Seguimiento normal,0.0104,0.0104
CVE-2025-21924,2025-04-01,5.5,MEDIUM,3.1,0.00191,0.09018,,,,,False,Media,False,4 - Seguimiento normal,0.0105,0.0105
CVE-2025-21943,2025-04-01,4.7,MEDIUM,3.1,0.00139,0.03719,,,,,False,Media,False,4 - Seguimiento normal,0.0065,0.0065
CVE-2025-21978,2025-04-01,5.5,MEDIUM,3.1,0.00176,0.07428,,,,,False,Media,False,4 - Seguimiento normal,0.0097,0.0097
CVE-2025-30913,2025-04-01,7.1,HIGH,3.1,0.00366,0.29175,,,,,False,Alta,False,4 - Seguimiento normal,0.026,0.026
CVE-2025-3066,2025-04-02,8.8,HIGH,3.1,0.00342,0.26731,,,,,False,Alta,False,4 - Seguimiento normal,0.0301,0.0301
CVE-2025-3068,2025-04-02,8.8,HIGH,3.1,0.00321,0.24433,,,,,False,Alta,False,4 - Seguimiento normal,0.0282,0.0282
CVE-2024-36465,2025-04-02,8.6,HIGH,4.0,0.2926,0.97975,,,,,False,Alta,True,2 - Explotación probable,2.5164,2.5164
CVE-2025-31727,2025-04-02,5.5,MEDIUM,3.1,0.00276,0.19821,,,,,False,Media,False,4 - Seguimiento normal,0.0152,0.0152
CVE-2025-31286,2025-04-02,4.6,MEDIUM,3.1,0.00413,0.33844,,,,,False,Media,False,4 - Seguimiento normal,0.019,0.019
CVE-2025-22927,2025-04-03,9.1,CRITICAL,3.1,0.00751,0.51196,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0683,0.0683
CVE-2025-30616,2025-04-03,7.1,HIGH,3.1,0.00276,0.19772,,,,,False,Alta,False,4 - Seguimiento normal,0.0196,0.0196
CVE-2025-30908,2025-04-03,7.1,HIGH,3.1,0.00145,0.04149,,,,,False,Alta,False,4 - Seguimiento normal,0.0103,0.0103
CVE-2025-3171,2025-04-03,6.9,MEDIUM,4.0,0.00496,0.39695,,,,,False,Media,False,4 - Seguimiento normal,0.0342,0.0342
CVE-2025-0278,2025-04-03,4.3,MEDIUM,3.1,0.00275,0.19708,,,,,False,Media,False,4 - Seguimiento normal,0.0118,0.0118
CVE-2025-2317,2025-04-04,7.5,HIGH,3.1,0.00445,0.36393,,,,,False,Alta,False,4 - Seguimiento normal,0.0334,0.0334
CVE-2025-3220,2025-04-04,6.9,MEDIUM,4.0,0.00514,0.40738,,,,,False,Media,False,4 - Seguimiento normal,0.0355,0.0355
CVE-2025-31420,2025-04-04,7.6,HIGH,3.1,0.00276,0.19737,,,,,False,Alta,False,4 - Seguimiento normal,0.021,0.021
CVE-2025-3189,2025-04-04,4.8,MEDIUM,4.0,0.00368,0.29427,,,,,False,Media,False,4 - Seguimiento normal,0.0177,0.0177
CVE-2025-32134,2025-04-04,5.9,MEDIUM,3.1,0.00384,0.31028,,,,,False,Media,False,4 - Seguimiento normal,0.0227,0.0227
CVE-2025-32149,2025-04-04,8.5,HIGH,3.1,0.00502,0.40057,,,,,False,Alta,False,4 - Seguimiento normal,0.0427,0.0427
CVE-2025-32151,2025-04-04,7.5,HIGH,3.1,0.00891,0.55682,,,,,False,Alta,False,4 - Seguimiento normal,0.0668,0.0668
